,Review,Review_norm,review_tokens,review_tokens_SR
289,belinya harga normal tapi dapatnya stok lama exp padahal pemakaian refining serum kan ngga tiap hari dan hanya tipis mana harganya plg mahal diantara serum lainnya sebelumnya beli serum lain dpt yg exp rugi jatohnya,belinya harga normal tapi dapatnya stok lama exp padahal pemakaian refining serum kan enggak tiap hari dan hanya tipis mana harganya pulang mahal diantara serum lainnya sebelumnya beli serum lain dapat yang exp rugi jatohnya,"['belinya', 'harga', 'normal', 'tapi', 'dapatnya', 'stok', 'lama', 'exp', 'padahal', 'pemakaian', 'refining', 'serum', 'kan', 'enggak', 'tiap', 'hari', 'dan', 'hanya', 'tipis', 'mana', 'harganya', 'pulang', 'mahal', 'diantara', 'serum', 'lainnya', 'sebelumnya', 'beli', 'serum', 'lain', 'dapat', 'yang', 'exp', 'rugi', 'jatohnya']","['belinya', 'harga', 'normal', 'dapatnya', 'stok', 'exp', 'pemakaian', 'refining', 'serum', 'tipis', 'harganya', 'pulang', 'mahal', 'serum', 'beli', 'serum', 'exp', 'rugi', 'jatohnya']"
290,saya dikasi produk yg sudah kepake kemasan luarnya masih utuh tersegel tapi isi dalamnya sudah hampir habis tinggal sisa pake  habis kecewa berat jadinya saya order baru lagi skrg di toko lain insyaallah gak ketipu lagi,saya dikasih produk yang sudah terpakai kemasan luarnya masih utuh tersegel tapi isi dalamnya sudah hampir habis tinggal sisa pakai  habis kecewa berat jadinya saya order baru lagi sekarang di toko lain insyaallah enggak tertipu lagi,"['saya', 'dikasih', 'produk', 'yang', 'sudah', 'terpakai', 'kemasan', 'luarnya', 'masih', 'utuh', 'tersegel', 'tapi', 'isi', 'dalamnya', 'sudah', 'hampir', 'habis', 'tinggal', 'sisa', 'pakai', 'habis', 'kecewa', 'berat', 'jadinya', 'saya', 'order', 'baru', 'lagi', 'sekarang', 'di', 'toko', 'lain', 'insyaallah', 'enggak', 'tertipu', 'lagi']","['dikasih', 'produk', 'terpakai', 'kemasan', 'luarnya', 'utuh', 'tersegel', 'isi', 'dalamnya', 'habis', 'tinggal', 'sisa', 'pakai', 'habis', 'kecewa', 'berat', 'order', 'toko', 'insyaallah', 'tertipu']"
291,tidak ada isinya,tidak ada isinya,"['tidak', 'ada', 'isinya']",['isinya']
292,saya gatal kalau pake sama perih yaa setelah bbrp kali pemakaian,saya gatal kalau pakai sama perih ya setelah beberapa kali pemakaian,"['saya', 'gatal', 'kalau', 'pakai', 'sama', 'perih', 'ya', 'setelah', 'beberapa', 'kali', 'pemakaian']","['gatal', 'pakai', 'perih', 'ya', 'kali', 'pemakaian']"
293,isi nya tidak ada sheet mask hanya cairan,isi nya tidak ada sheet mask hanya cairan,"['isi', 'nya', 'tidak', 'ada', 'sheet', 'mask', 'hanya', 'cairan']","['isi', 'nya', 'sheet', 'mask', 'cairan']"
294,barang hilang tidak sampai pesanan,barang hilang tidak sampai pesanan,"['barang', 'hilang', 'tidak', 'sampai', 'pesanan']","['barang', 'hilang', 'pesanan']"
295,exp nya bulan ya bukan nulis itu yang sesuai dg kenyataan barang,exp nya bulan ya bukan menulis itu yang sesuai dengan kenyataan barang,"['exp', 'nya', 'bulan', 'ya', 'bukan', 'menulis', 'itu', 'yang', 'sesuai', 'dengan', 'kenyataan', 'barang']","['exp', 'nya', 'ya', 'menulis', 'sesuai', 'kenyataan', 'barang']"
296,beli dikirim hanya satu tidak minta pengembalian dana karena saya beli untuk ibu saya di luar kota dan baru dibuka beberapa hari setelahnya sehingga terlanjur tidak bisa dikomplain sedih banget ga amanah penjualnya padahal udah berapa kali saya beli avoskin ini lo,beli dikirim hanya satu tidak meminta pengembalian dana karena saya beli untuk ibu saya di luar kota dan baru dibuka beberapa hari setelahnya sehingga terlanjur tidak bisa dikomplain sedih banget enggak amanah penjualnya padahal sudah berapa kali saya beli avoskin ini lo,"['beli', 'dikirim', 'hanya', 'satu', 'tidak', 'meminta', 'pengembalian', 'dana', 'karena', 'saya', 'beli', 'untuk', 'ibu', 'saya', 'di', 'luar', 'kota', 'dan', 'baru', 'dibuka', 'beberapa', 'hari', 'setelahnya', 'sehingga', 'terlanjur', 'tidak', 'bisa', 'dikomplain', 'sedih', 'banget', 'enggak', 'amanah', 'penjualnya', 'padahal', 'sudah', 'berapa', 'kali', 'saya', 'beli', 'avoskin', 'ini', 'lo']","['beli', 'dikirim', 'pengembalian', 'dana', 'beli', 'kota', 'dibuka', 'setelahnya', 'terlanjur', 'dikomplain', 'sedih', 'banget', 'amanah', 'penjualnya', 'kali', 'beli', 'avoskin', 'lo']"
297,harga normal dapat expired date mepet tgl bln lagi padahal beli yg harga normal bukan clearance sale udah di minta solusi ttep aja gak bisa menyelesaikan solusi kapok,harga normal dapat expired date mepet tanggal bulan lagi padahal beli yang harga normal bukan clearance sale sudah di meminta solusi tetap saja enggak bisa menyelesaikan solusi kapok,"['harga', 'normal', 'dapat', 'expired', 'date', 'mepet', 'tanggal', 'bulan', 'lagi', 'padahal', 'beli', 'yang', 'harga', 'normal', 'bukan', 'clearance', 'sale', 'sudah', 'di', 'meminta', 'solusi', 'tetap', 'saja', 'enggak', 'bisa', 'menyelesaikan', 'solusi', 'kapok']","['harga', 'normal', 'expired', 'date', 'mepet', 'tanggal', 'beli', 'harga', 'normal', 'clearance', 'sale', 'solusi', 'menyelesaikan', 'solusi', 'kapok']"
298,barang tdk sampai ke pelanggan si cepat halu benar halu mengecewakan sebaigai pelanggal avo skin rugi kan saya tolong kurir ya yg amanah,barang tidak sampai ke pelanggan sih cepat halu benar halu mengecewakan sebaigai pelanggal avo skin rugi kan saya tolong kurir ya yang amanah,"['barang', 'tidak', 'sampai', 'ke', 'pelanggan', 'sih', 'cepat', 'halu', 'benar', 'halu', 'mengecewakan', 'sebaigai', 'pelanggal', 'avo', 'skin', 'rugi', 'kan', 'saya', 'tolong', 'kurir', 'ya', 'yang', 'amanah']","['barang', 'pelanggan', 'sih', 'cepat', 'halu', 'halu', 'mengecewakan', 'sebaigai', 'pelanggal', 'avo', 'skin', 'rugi', 'tolong', 'kurir', 'ya', 'amanah']"
299,warna produk hafusnya gel bening tapi yg di terima warna kuning kecewa sih sekelas avoskin dapat barang kaya gini,warna produk hafusnya gel bening tapi yang di terima warna kuning kecewa sih sekelas avoskin dapat barang kayak begini,"['warna', 'produk', 'hafusnya', 'gel', 'bening', 'tapi', 'yang', 'di', 'terima', 'warna', 'kuning', 'kecewa', 'sih', 'sekelas', 'avoskin', 'dapat', 'barang', 'kayak', 'begini']","['warna', 'produk', 'hafusnya', 'gel', 'bening', 'terima', 'warna', 'kuning', 'kecewa', 'sih', 'sekelas', 'avoskin', 'barang', 'kayak']"
300,ga amanah beli dikirim,enggak amanah beli dikirim,"['enggak', 'amanah', 'beli', 'dikirim']","['amanah', 'beli', 'dikirim']"
301,beli dikirim,beli dikirim,"['beli', 'dikirim']","['beli', 'dikirim']"
302,ga ngerti knp smpe  gagal pickup,enggak mengerti kenapa sampai  gagal pickup,"['enggak', 'mengerti', 'kenapa', 'sampai', 'gagal', 'pickup']","['mengerti', 'gagal', 'pickup']"
303,saya pesen tapi yg datang cuma pdhl diresi nya tertulis pcs emang salah saya ga divideoin krn udh percaya aja krn udah sering beli juga eeeehh ya sudahlah mo gmn lagi ga divideoin juga cuma ada foto doang,saya pesan tapi yang datang cuma padahal diresi nya tertulis pcs memang salah saya enggak divideoin karena sudah percaya saja karena sudah sering beli juga eeeehh ya sudahlah mau bagaimana lagi enggak divideoin juga cuma ada foto doang,"['saya', 'pesan', 'tapi', 'yang', 'datang', 'cuma', 'padahal', 'diresi', 'nya', 'tertulis', 'pcs', 'memang', 'salah', 'saya', 'enggak', 'divideoin', 'karena', 'sudah', 'percaya', 'saja', 'karena', 'sudah', 'sering', 'beli', 'juga', 'eeeehh', 'ya', 'sudahlah', 'mau', 'bagaimana', 'lagi', 'enggak', 'divideoin', 'juga', 'cuma', 'ada', 'foto', 'doang']","['pesan', 'diresi', 'nya', 'tertulis', 'pcs', 'salah', 'divideoin', 'percaya', 'beli', 'eeeehh', 'ya', 'divideoin', 'foto', 'doang']"
304,expired date tinggal bln lg padahal pembelian sblmnya expired bisa th packaging kotor dan dusnya lecet obat totol jerawatnya kempes gak padat seperti sebelumnya,expired date tinggal bulan lagi padahal pembelian sebelumnya expired bisa tahu packaging kotor dan dusnya lecet obat totol jerawatnya kempes enggak padat seperti sebelumnya,"['expired', 'date', 'tinggal', 'bulan', 'lagi', 'padahal', 'pembelian', 'sebelumnya', 'expired', 'bisa', 'tahu', 'packaging', 'kotor', 'dan', 'dusnya', 'lecet', 'obat', 'totol', 'jerawatnya', 'kempes', 'enggak', 'padat', 'seperti', 'sebelumnya']","['expired', 'date', 'tinggal', 'pembelian', 'expired', 'packaging', 'kotor', 'dusnya', 'lecet', 'obat', 'totol', 'jerawatnya', 'kempes', 'padat']"
305,expired bulan oktober padahal pembelian sebelumya expirednya bisa sampe thn ini cuma bln lg kau expired sy kecewa krn ini bukan pembelian pertama  avoskin produk yg sy pakai dr avoskin baru kali ini dikasih yg exp datenya cuma bln,expired bulan oktober padahal pembelian sebelumya expirednya bisa sampai tahun ini cuma bulan lagi kau expired saya kecewa karena ini bukan pembelian pertama  avoskin produk yang saya pakai dari avoskin baru kali ini dikasih yang exp datenya cuma bulan,"['expired', 'bulan', 'oktober', 'padahal', 'pembelian', 'sebelumya', 'expirednya', 'bisa', 'sampai', 'tahun', 'ini', 'cuma', 'bulan', 'lagi', 'kau', 'expired', 'saya', 'kecewa', 'karena', 'ini', 'bukan', 'pembelian', 'pertama', 'avoskin', 'produk', 'yang', 'saya', 'pakai', 'dari', 'avoskin', 'baru', 'kali', 'ini', 'dikasih', 'yang', 'exp', 'datenya', 'cuma', 'bulan']","['expired', 'oktober', 'pembelian', 'sebelumya', 'expirednya', 'kau', 'expired', 'kecewa', 'pembelian', 'avoskin', 'produk', 'pakai', 'avoskin', 'kali', 'dikasih', 'exp', 'datenya']"
306,kecewa karena tidak dijelaskan mengenai bonus pouchnya pas dateng gak ada free produk apapun sudah komplain namun tidak ada respon semoga lebih baik lg avoskin,kecewa karena tidak dijelaskan mengenai bonus pouchnya pas datang enggak ada free produk apapun sudah komplain namun tidak ada respon semoga lebih baik lagi avoskin,"['kecewa', 'karena', 'tidak', 'dijelaskan', 'mengenai', 'bonus', 'pouchnya', 'pas', 'datang', 'enggak', 'ada', 'free', 'produk', 'apapun', 'sudah', 'komplain', 'namun', 'tidak', 'ada', 'respon', 'semoga', 'lebih', 'baik', 'lagi', 'avoskin']","['kecewa', 'bonus', 'pouchnya', 'pas', 'free', 'produk', 'apapun', 'komplain', 'respon', 'semoga', 'avoskin']"
307,kardusnya udh sobek pdhl dipakein bublewrap lho pas cb buka produknya tutup botolnya agak susah dibuka cm bisa di puter tp ga kebuka,kardusnya sudah sobek padahal dipakein bublewrap lho pas coba buka produknya tutup botolnya agak susah dibuka cuma bisa di puter tapi enggak kebuka,"['kardusnya', 'sudah', 'sobek', 'padahal', 'dipakein', 'bublewrap', 'lho', 'pas', 'coba', 'buka', 'produknya', 'tutup', 'botolnya', 'agak', 'susah', 'dibuka', 'cuma', 'bisa', 'di', 'puter', 'tapi', 'enggak', 'kebuka']","['kardusnya', 'sobek', 'dipakein', 'bublewrap', 'lho', 'pas', 'coba', 'buka', 'produknya', 'tutup', 'botolnya', 'susah', 'dibuka', 'puter', 'kebuka']"
308,secara packaging ok tapi cap nya plastik bgt secara hasil di aku bikin merah terus begitu bangun tidur kulit aku ada bau skincarenya gitu not too impressed affordable but very average quality,secara packaging ok tapi cap nya plastik banget secara hasil di aku bikin merah terus begitu bangun tidur kulit aku ada bau skincarenya begitu not too impressed affordable but very average quality,"['secara', 'packaging', 'ok', 'tapi', 'cap', 'nya', 'plastik', 'banget', 'secara', 'hasil', 'di', 'aku', 'bikin', 'merah', 'terus', 'begitu', 'bangun', 'tidur', 'kulit', 'aku', 'ada', 'bau', 'skincarenya', 'begitu', 'not', 'too', 'impressed', 'affordable', 'but', 'very', 'average', 'quality']","['packaging', 'ok', 'cap', 'nya', 'plastik', 'banget', 'hasil', 'bikin', 'merah', 'bangun', 'tidur', 'kulit', 'bau', 'skincarenya', 'not', 'too', 'impressed', 'affordable', 'but', 'very', 'average', 'quality']"
309,expnya biasanya exp skincare yg dijual itu rata tahun minimal ini stock lama di kasih ke pembeli termasuk deket exp,expnya biasanya exp skincare yang dijual itu rata tahun minimal ini stock lama di kasih ke pembeli termasuk dekat exp,"['expnya', 'biasanya', 'exp', 'skincare', 'yang', 'dijual', 'itu', 'rata', 'tahun', 'minimal', 'ini', 'stock', 'lama', 'di', 'kasih', 'ke', 'pembeli', 'termasuk', 'dekat', 'exp']","['expnya', 'exp', 'skincare', 'dijual', 'minimal', 'stock', 'kasih', 'pembeli', 'exp']"
310,kecewa harusnya jelas pas checkout tlsnnya dpt cash back ini mlh gk dpt,kecewa harusnya jelas pas checkout tlsnnya dapat cash back ini malah enggak dapat,"['kecewa', 'harusnya', 'jelas', 'pas', 'checkout', 'tlsnnya', 'dapat', 'cash', 'back', 'ini', 'malah', 'enggak', 'dapat']","['kecewa', 'pas', 'checkout', 'tlsnnya', 'cash', 'back']"
311,botol tidak ditutup rapat isinya tumpah,botol tidak ditutup rapat isinya tumpah,"['botol', 'tidak', 'ditutup', 'rapat', 'isinya', 'tumpah']","['botol', 'ditutup', 'rapat', 'isinya', 'tumpah']"
312,pengiriman cepet sih tapi  ga suka baunya baunya ga enak,pengiriman cepat sih tapi  enggak suka baunya baunya enggak enak,"['pengiriman', 'cepat', 'sih', 'tapi', 'enggak', 'suka', 'baunya', 'baunya', 'enggak', 'enak']","['pengiriman', 'cepat', 'sih', 'suka', 'baunya', 'baunya', 'enak']"
313,tekstur cream nya  kek cream malamny agak keras,tekstur cream nya  kayak cream malamny agak keras,"['tekstur', 'cream', 'nya', 'kayak', 'cream', 'malamny', 'agak', 'keras']","['tekstur', 'cream', 'nya', 'kayak', 'cream', 'malamny', 'keras']"
314,pengemasan lama tidak sesuai est time yang ditampilkan alasanya overload orderan tp di ecommerce lain bisa dikirim ontime dan cek penilaian toko sudah banyak yg terima produk tepat waktu harus hc dulu baru dikirim barangnya pelayanannya not recommended,pengemasan lama tidak sesuai est time yang ditampilkan alasanya overload orderan tapi di ecommerce lain bisa dikirim ontime dan cek penilaian toko sudah banyak yang terima produk tepat waktu harus hc dulu baru dikirim barangnya pelayanannya not recommended,"['pengemasan', 'lama', 'tidak', 'sesuai', 'est', 'time', 'yang', 'ditampilkan', 'alasanya', 'overload', 'orderan', 'tapi', 'di', 'ecommerce', 'lain', 'bisa', 'dikirim', 'ontime', 'dan', 'cek', 'penilaian', 'toko', 'sudah', 'banyak', 'yang', 'terima', 'produk', 'tepat', 'waktu', 'harus', 'hc', 'dulu', 'baru', 'dikirim', 'barangnya', 'pelayanannya', 'not', 'recommended']","['pengemasan', 'sesuai', 'est', 'time', 'ditampilkan', 'alasanya', 'overload', 'orderan', 'ecommerce', 'dikirim', 'ontime', 'cek', 'penilaian', 'toko', 'terima', 'produk', 'hc', 'dikirim', 'barangnya', 'pelayanannya', 'not', 'recommended']"
315,requestnya avoskin action eye ampoule tapi yang dikirim intensive nourishing eye cream jelas beda item tp semoga cocok,requestnya avoskin action eye ampoule tapi yang dikirim intensive nourishing eye cream jelas beda item tapi semoga cocok,"['requestnya', 'avoskin', 'action', 'eye', 'ampoule', 'tapi', 'yang', 'dikirim', 'intensive', 'nourishing', 'eye', 'cream', 'jelas', 'beda', 'item', 'tapi', 'semoga', 'cocok']","['requestnya', 'avoskin', 'action', 'eye', 'ampoule', 'dikirim', 'intensive', 'nourishing', 'eye', 'cream', 'beda', 'item', 'semoga', 'cocok']"
316,seperti sudah lama cream nya ada air air terpisah di atas nya perih saat di apply,seperti sudah lama cream nya ada air air terpisah di atas nya perih saat di apply,"['seperti', 'sudah', 'lama', 'cream', 'nya', 'ada', 'air', 'air', 'terpisah', 'di', 'atas', 'nya', 'perih', 'saat', 'di', 'apply']","['cream', 'nya', 'air', 'air', 'terpisah', 'nya', 'perih', 'apply']"
317,kenapa susah bgt keluarin produknya harus yg bener dipencet banget baru keluar emg kayak gini,kenapa susah banget keluarkan produknya harus yang benar dipencet banget baru keluar memang kayak begini,"['kenapa', 'susah', 'banget', 'keluarkan', 'produknya', 'harus', 'yang', 'benar', 'dipencet', 'banget', 'baru', 'keluar', 'memang', 'kayak', 'begini']","['susah', 'banget', 'keluarkan', 'produknya', 'dipencet', 'banget', 'kayak']"
318,produknya sih bener yaitu ysb aa dan toner niacin tapi gambar produk misleading menyesatkan dan menipu sih saya beli ini bukan buat pake sendiri tapi buat gift ke orang jadi sengaja cari yang paket dengan dus cantik seperti di gambar ini ketika datang cuma individual box menyesatkan banget deh tau gitu saya beli brand lain yang gambar packagingnya sesuai dengan packaging ketika dikirim skr jadi saya harus cari box lagi kalau jualnya individual box produk gini gak usah sok sok tulis glow set package dan pasang gambar dus packaging yang menipu gini lah gambar sesuai produk dong harusnya,produknya sih benar yaitu ysb aa dan toner niacin tapi gambar produk misleading menyesatkan dan menipu sih saya beli ini bukan buat pakai sendiri tapi buat gift ke orang jadi sengaja cari yang paket dengan dus cantik seperti di gambar ini ketika datang cuma individual box menyesatkan banget deh tau begitu saya beli brand lain yang gambar packagingnya sesuai dengan packaging ketika dikirim sekarang jadi saya harus cari box lagi kalau jualnya individual box produk begini enggak usah sok sok tulis glow set package dan pasang gambar dus packaging yang menipu begini lah gambar sesuai produk dong harusnya,"['produknya', 'sih', 'benar', 'yaitu', 'ysb', 'aa', 'dan', 'toner', 'niacin', 'tapi', 'gambar', 'produk', 'misleading', 'menyesatkan', 'dan', 'menipu', 'sih', 'saya', 'beli', 'ini', 'bukan', 'buat', 'pakai', 'sendiri', 'tapi', 'buat', 'gift', 'ke', 'orang', 'jadi', 'sengaja', 'cari', 'yang', 'paket', 'dengan', 'dus', 'cantik', 'seperti', 'di', 'gambar', 'ini', 'ketika', 'datang', 'cuma', 'individual', 'box', 'menyesatkan', 'banget', 'deh', 'tau', 'begitu', 'saya', 'beli', 'brand', 'lain', 'yang', 'gambar', 'packagingnya', 'sesuai', 'dengan', 'packaging', 'ketika', 'dikirim', 'sekarang', 'jadi', 'saya', 'harus', 'cari', 'box', 'lagi', 'kalau', 'jualnya', 'individual', 'box', 'produk', 'begini', 'enggak', 'usah', 'sok', 'sok', 'tulis', 'glow', 'set', 'package', 'dan', 'pasang', 'gambar', 'dus', 'packaging', 'yang', 'menipu', 'begini', 'lah', 'gambar', 'sesuai', 'produk', 'dong', 'harusnya']","['produknya', 'sih', 'ysb', 'aa', 'toner', 'niacin', 'gambar', 'produk', 'misleading', 'menyesatkan', 'menipu', 'sih', 'beli', 'pakai', 'gift', 'orang', 'sengaja', 'cari', 'paket', 'dus', 'cantik', 'gambar', 'individual', 'box', 'menyesatkan', 'banget', 'deh', 'tau', 'beli', 'brand', 'gambar', 'packagingnya', 'sesuai', 'packaging', 'dikirim', 'cari', 'box', 'jualnya', 'individual', 'box', 'produk', 'sok', 'sok', 'tulis', 'glow', 'set', 'package', 'pasang', 'gambar', 'dus', 'packaging', 'menipu', 'gambar', 'sesuai', 'produk']"
319,pas dibuka dalamnya kopong dipencet isinya ini  pake doang habis ga ngerti apa ml sedikit itu ya ga worth it harganya,pas dibuka dalamnya kopong dipencet isinya ini  pakai doang habis enggak mengerti apa ml sedikit itu ya enggak worth itu harganya,"['pas', 'dibuka', 'dalamnya', 'kopong', 'dipencet', 'isinya', 'ini', 'pakai', 'doang', 'habis', 'enggak', 'mengerti', 'apa', 'ml', 'sedikit', 'itu', 'ya', 'enggak', 'worth', 'itu', 'harganya']","['pas', 'dibuka', 'dalamnya', 'kopong', 'dipencet', 'isinya', 'pakai', 'doang', 'habis', 'mengerti', 'ml', 'ya', 'worth', 'harganya']"
320,muncul jerawat batu setelah pakai ini udh bulan lebih bekasnya ga hilang,muncul jerawat batu setelah pakai ini sudah bulan lebih bekasnya enggak hilang,"['muncul', 'jerawat', 'batu', 'setelah', 'pakai', 'ini', 'sudah', 'bulan', 'lebih', 'bekasnya', 'enggak', 'hilang']","['muncul', 'jerawat', 'batu', 'pakai', 'bekasnya', 'hilang']"
321,muka ku auto merah kukira cm efek pertama tp trnyt stlh pemakaian beberapa kali dan padahal gak setiap hari ttp aja sama aku mau preloved aja yaa,muka ku auto merah kukira cuma efek pertama tapi trnyt setelah pemakaian beberapa kali dan padahal enggak setiap hari tetap saja sama aku mau preloved saja ya,"['muka', 'ku', 'auto', 'merah', 'kukira', 'cuma', 'efek', 'pertama', 'tapi', 'trnyt', 'setelah', 'pemakaian', 'beberapa', 'kali', 'dan', 'padahal', 'enggak', 'setiap', 'hari', 'tetap', 'saja', 'sama', 'aku', 'mau', 'preloved', 'saja', 'ya']","['muka', 'ku', 'auto', 'merah', 'kukira', 'efek', 'trnyt', 'pemakaian', 'kali', 'preloved', 'ya']"
322,beli di tokped ternyata dr toko cabang expirednya lebih cepet bahkan dr botol saya yg sudah mau abis dan warna sudah menguning gatau apakah produk rusak atau masih aman dipake overall cukup mengecewakan,beli di tokped ternyata dari toko cabang expirednya lebih cepat bahkan dari botol saya yang sudah mau habis dan warna sudah menguning enggak tau apakah produk rusak atau masih aman dipakai overall cukup mengecewakan,"['beli', 'di', 'tokped', 'ternyata', 'dari', 'toko', 'cabang', 'expirednya', 'lebih', 'cepat', 'bahkan', 'dari', 'botol', 'saya', 'yang', 'sudah', 'mau', 'habis', 'dan', 'warna', 'sudah', 'menguning', 'enggak', 'tau', 'apakah', 'produk', 'rusak', 'atau', 'masih', 'aman', 'dipakai', 'overall', 'cukup', 'mengecewakan']","['beli', 'tokped', 'toko', 'cabang', 'expirednya', 'cepat', 'botol', 'habis', 'warna', 'menguning', 'tau', 'produk', 'rusak', 'aman', 'dipakai', 'overall', 'mengecewakan']"
323,review jujur produknya bagus tp jd kurang respect krn di gambar ditulis dpt tas tp ternyata pas dibuka engga ada pas dikomplain uda sertakan foto tetep engga bisa krn katanya engga ada bukti video buyers are not expect something wrong apalagi sekelas official store avoskin tp tetep aja klo kaya gini buyers yg disalahkan dan dirugikan seolah olah kesalahan buyer pdhl jg ada part kesalahan penjual krn produk tdk dikirim lengkap untung cuma tas hadiah gimana klo yg salah kirim produk serum ratusan ribu buat yg belanja disini hati hati ya selalu bikin video unboxing krn sekelas avoskin aja bisa bikin kesalahan smg tdk terjadi sama teman yg lain tambahan info bungkus sangat tight dgn produk dan bahkan solasinya msh nempel di kardus logikanya klo ada tasnya engga mungkin bisa setight itu kan,review jujur produknya bagus tapi jadi kurang respect karena di gambar ditulis dapat tas tapi ternyata pas dibuka enggak ada pas dikomplain sudah sertakan foto tetap enggak bisa karena katanya enggak ada bukti video buyers are not expect something wrong apalagi sekelas official store avoskin tapi tetap saja kalo kayak begini buyers yang disalahkan dan dirugikan seolah olah kesalahan buyer padahal juga ada part kesalahan penjual karena produk tidak dikirim lengkap untung cuma tas hadiah bagaimana kalo yang salah kirim produk serum ratusan ribu buat yang belanja disini hati hati ya selalu bikin video unboxing karena sekelas avoskin saja bisa bikin kesalahan semoga tidak terjadi sama teman yang lain tambahan info bungkus sangat tight dengan produk dan bahkan solasinya masih menempel di kardus logikanya kalo ada tasnya enggak mungkin bisa setight itu kan,"['review', 'jujur', 'produknya', 'bagus', 'tapi', 'jadi', 'kurang', 'respect', 'karena', 'di', 'gambar', 'ditulis', 'dapat', 'tas', 'tapi', 'ternyata', 'pas', 'dibuka', 'enggak', 'ada', 'pas', 'dikomplain', 'sudah', 'sertakan', 'foto', 'tetap', 'enggak', 'bisa', 'karena', 'katanya', 'enggak', 'ada', 'bukti', 'video', 'buyers', 'are', 'not', 'expect', 'something', 'wrong', 'apalagi', 'sekelas', 'official', 'store', 'avoskin', 'tapi', 'tetap', 'saja', 'kalo', 'kayak', 'begini', 'buyers', 'yang', 'disalahkan', 'dan', 'dirugikan', 'seolah', 'olah', 'kesalahan', 'buyer', 'padahal', 'juga', 'ada', 'part', 'kesalahan', 'penjual', 'karena', 'produk', 'tidak', 'dikirim', 'lengkap', 'untung', 'cuma', 'tas', 'hadiah', 'bagaimana', 'kalo', 'yang', 'salah', 'kirim', 'produk', 'serum', 'ratusan', 'ribu', 'buat', 'yang', 'belanja', 'disini', 'hati', 'hati', 'ya', 'selalu', 'bikin', 'video', 'unboxing', 'karena', 'sekelas', 'avoskin', 'saja', 'bisa', 'bikin', 'kesalahan', 'semoga', 'tidak', 'terjadi', 'sama', 'teman', 'yang', 'lain', 'tambahan', 'info', 'bungkus', 'sangat', 'tight', 'dengan', 'produk', 'dan', 'bahkan', 'solasinya', 'masih', 'menempel', 'di', 'kardus', 'logikanya', 'kalo', 'ada', 'tasnya', 'enggak', 'mungkin', 'bisa', 'setight', 'itu', 'kan']","['review', 'jujur', 'produknya', 'bagus', 'respect', 'gambar', 'ditulis', 'tas', 'pas', 'dibuka', 'pas', 'dikomplain', 'sertakan', 'foto', 'bukti', 'video', 'buyers', 'are', 'not', 'expect', 'something', 'wrong', 'sekelas', 'official', 'store', 'avoskin', 'kalo', 'kayak', 'buyers', 'disalahkan', 'dirugikan', 'olah', 'kesalahan', 'buyer', 'part', 'kesalahan', 'penjual', 'produk', 'dikirim', 'lengkap', 'untung', 'tas', 'hadiah', 'kalo', 'salah', 'kirim', 'produk', 'serum', 'ratusan', 'ribu', 'belanja', 'hati', 'hati', 'ya', 'bikin', 'video', 'unboxing', 'sekelas', 'avoskin', 'bikin', 'kesalahan', 'semoga', 'teman', 'tambahan', 'info', 'bungkus', 'tight', 'produk', 'solasinya', 'menempel', 'kardus', 'logikanya', 'kalo', 'tasnya', 'setight']"
324,kulitku bukan tipe kulit yg sensitif jarang breakout tp pke ini bru  langsungjerawat kecil muncul,kulitku bukan tipe kulit yang sensitif jarang breakout tapi pakai ini baru  langsungjerawat kecil muncul,"['kulitku', 'bukan', 'tipe', 'kulit', 'yang', 'sensitif', 'jarang', 'breakout', 'tapi', 'pakai', 'ini', 'baru', 'langsungjerawat', 'kecil', 'muncul']","['kulitku', 'tipe', 'kulit', 'sensitif', 'jarang', 'breakout', 'pakai', 'langsungjerawat', 'muncul']"
325,pengiriman sampe hari lama bgt pdhl pket yg lain udh sampe bahkan paket udh sampe,pengiriman sampai hari lama banget padahal pket yang lain sudah sampai bahkan paket sudah sampai,"['pengiriman', 'sampai', 'hari', 'lama', 'banget', 'padahal', 'pket', 'yang', 'lain', 'sudah', 'sampai', 'bahkan', 'paket', 'sudah', 'sampai']","['pengiriman', 'banget', 'pket', 'paket']"
326,paket terlama yg pernah aku terima seminggu baru sampe  gatau nyangkut dimana ini paket,paket terlama yang pernah aku terima seminggu baru sampai  enggak tau nyangkut dimana ini paket,"['paket', 'terlama', 'yang', 'pernah', 'aku', 'terima', 'seminggu', 'baru', 'sampai', 'enggak', 'tau', 'nyangkut', 'dimana', 'ini', 'paket']","['paket', 'terlama', 'terima', 'seminggu', 'tau', 'nyangkut', 'dimana', 'paket']"
327,pas dibuka udah ancur ga bersisa,pas dibuka sudah hancur enggak bersisa,"['pas', 'dibuka', 'sudah', 'hancur', 'enggak', 'bersisa']","['pas', 'dibuka', 'hancur', 'bersisa']"
328,ga cocok paginya muka merah di pipi jidat bawah mata,enggak cocok paginya muka merah di pipi jidat bawah mata,"['enggak', 'cocok', 'paginya', 'muka', 'merah', 'di', 'pipi', 'jidat', 'bawah', 'mata']","['cocok', 'paginya', 'muka', 'merah', 'pipi', 'jidat', 'mata']"
