,Review,Review_norm,review_tokens,review_tokens_SR,review_tokens_stemmed
309,baru mau nyobain loose powder somethinc karena dapat rekomendasi dari cici saya semoga cocok ya,baru mau mencoba loose powder somethinc karena dapat rekomendasi dari cici saya semoga cocok ya,"['baru', 'mau', 'mencoba', 'loose', 'powder', 'somethinc', 'karena', 'dapat', 'rekomendasi', 'dari', 'cici', 'saya', 'semoga', 'cocok', 'ya']","['baru', 'mau', 'mencoba', 'loose', 'powder', 'somethinc', 'rekomendasi', 'cici', 'semoga', 'cocok']","['baru', 'mau', 'coba', 'loose', 'powder', 'somethinc', 'rekomendasi', 'cici', 'moga', 'cocok']"
310,packing super aman biarpun bli yg seri imutnya siap brangkat traveling tetep bs skin care an tnp bw yg gede,packing super aman biarpun beli yang seri imutnya siap brangkat traveling tetap bisa skin care an tanpa bawa yang gede,"['packing', 'super', 'aman', 'biarpun', 'beli', 'yang', 'seri', 'imutnya', 'siap', 'brangkat', 'traveling', 'tetap', 'bisa', 'skin', 'care', 'an', 'tanpa', 'bawa', 'yang', 'gede']","['packing', 'super', 'aman', 'biarpun', 'beli', 'seri', 'imutnya', 'siap', 'brangkat', 'traveling', 'tetap', 'skin', 'care', 'an', 'bawa', 'gede']","['packing', 'super', 'aman', 'biarpun', 'beli', 'seri', 'imutnya', 'siap', 'brangkat', 'traveling', 'tetap', 'skin', 'care', 'an', 'bawa', 'gede']"
311,tipe kulitku berminyak sebulan pemakaian dah ada perubahan jujur ini beli kedua kalinya,tipe kulitku berminyak sebulan pemakaian deh ada perubahan jujur ini beli kedua kalinya,"['tipe', 'kulitku', 'berminyak', 'sebulan', 'pemakaian', 'deh', 'ada', 'perubahan', 'jujur', 'ini', 'beli', 'kedua', 'kalinya']","['tipe', 'kulitku', 'berminyak', 'sebulan', 'pemakaian', 'deh', 'perubahan', 'jujur', 'beli', 'kedua', 'kalinya']","['tipe', 'kulit', 'minyak', 'bulan', 'pakai', 'deh', 'ubah', 'jujur', 'beli', 'dua', 'kali']"
312,tipe kulitku kombinasi semoga cocok yg sdh pernah dipakai dan masih dipakai oil serum bakuchiol hasilnya ok,tipe kulitku kombinasi semoga cocok yang sudah pernah dipakai dan masih dipakai oil serum bakuchiol hasilnya ok,"['tipe', 'kulitku', 'kombinasi', 'semoga', 'cocok', 'yang', 'sudah', 'pernah', 'dipakai', 'dan', 'masih', 'dipakai', 'oil', 'serum', 'bakuchiol', 'hasilnya', 'ok']","['tipe', 'kulitku', 'kombinasi', 'semoga', 'cocok', 'pernah', 'dipakai', 'dipakai', 'oil', 'serum', 'bakuchiol', 'hasilnya']","['tipe', 'kulit', 'kombinasi', 'moga', 'cocok', 'pernah', 'pakai', 'pakai', 'oil', 'serum', 'bakuchiol', 'hasil']"
313,pengiriman cepat dan packing aman beli karena rekomendasi teman semoga cocok juga,pengiriman cepat dan packing aman beli karena rekomendasi teman semoga cocok juga,"['pengiriman', 'cepat', 'dan', 'packing', 'aman', 'beli', 'karena', 'rekomendasi', 'teman', 'semoga', 'cocok', 'juga']","['pengiriman', 'cepat', 'packing', 'aman', 'beli', 'rekomendasi', 'teman', 'semoga', 'cocok']","['kirim', 'cepat', 'packing', 'aman', 'beli', 'rekomendasi', 'teman', 'moga', 'cocok']"
314,makasiiii dapat gift,terima kasih dapat gift,"['terima', 'kasih', 'dapat', 'gift']","['terima', 'kasih', 'gift']","['terima', 'kasih', 'gift']"
315,masa expired di bulan agustus cepat sekali,masa expired di bulan agustus cepat sekali,"['masa', 'expired', 'di', 'bulan', 'agustus', 'cepat', 'sekali']","['masa', 'expired', 'bulan', 'agustus', 'cepat', 'sekali']","['masa', 'expired', 'bulan', 'agustus', 'cepat', 'sekali']"
316,tipe kulitku kombinasi tipe kulitku sensitif masalah kulitku jerawat,tipe kulitku kombinasi tipe kulitku sensitif masalah kulitku jerawat,"['tipe', 'kulitku', 'kombinasi', 'tipe', 'kulitku', 'sensitif', 'masalah', 'kulitku', 'jerawat']","['tipe', 'kulitku', 'kombinasi', 'tipe', 'kulitku', 'sensitif', 'masalah', 'kulitku', 'jerawat']","['tipe', 'kulit', 'kombinasi', 'tipe', 'kulit', 'sensitif', 'masalah', 'kulit', 'jerawat']"
317,pelembab kasih sensai nyaman di wajah dan buat efek glowing juga,pelembab kasih sensai nyaman di wajah dan buat efek glowing juga,"['pelembab', 'kasih', 'sensai', 'nyaman', 'di', 'wajah', 'dan', 'buat', 'efek', 'glowing', 'juga']","['pelembab', 'kasih', 'sensai', 'nyaman', 'wajah', 'buat', 'efek', 'glowing']","['pelembab', 'kasih', 'sensai', 'nyaman', 'wajah', 'buat', 'efek', 'glowing']"
318,serumnya bagus di mukaku engga lengket dan bikin muka makin glowing,serumnya bagus di mukaku enggak lengket dan bikin muka makin glowing,"['serumnya', 'bagus', 'di', 'mukaku', 'enggak', 'lengket', 'dan', 'bikin', 'muka', 'makin', 'glowing']","['serumnya', 'bagus', 'mukaku', 'enggak', 'lengket', 'bikin', 'muka', 'makin', 'glowing']","['serum', 'bagus', 'muka', 'enggak', 'lengket', 'bikin', 'muka', 'makin', 'glowing']"
319,lipstik faforit baru baru beli pertama kali dan langsung jatuh cinta,lipstik favorite baru baru beli pertama kali dan langsung jatuh cinta,"['lipstik', 'favorite', 'baru', 'baru', 'beli', 'pertama', 'kali', 'dan', 'langsung', 'jatuh', 'cinta']","['lipstik', 'favorite', 'baru', 'baru', 'beli', 'pertama', 'kali', 'langsung', 'jatuh', 'cinta']","['lipstik', 'favorite', 'baru', 'baru', 'beli', 'pertama', 'kali', 'langsung', 'jatuh', 'cinta']"
320,spatulanya ngebantu banget buat aplikasi pelembab dan cantik banget,spatulanya membantu banget buat aplikasi pelembab dan cantik banget,"['spatulanya', 'membantu', 'banget', 'buat', 'aplikasi', 'pelembab', 'dan', 'cantik', 'banget']","['spatulanya', 'membantu', 'banget', 'buat', 'aplikasi', 'pelembab', 'cantik', 'banget']","['spatula', 'bantu', 'banget', 'buat', 'aplikasi', 'pelembab', 'cantik', 'banget']"
321,sunscreen enak dipakai enggak lengket ringan cepat kering,sunscreen enak dipakai enggak lengket ringan cepat kering,"['sunscreen', 'enak', 'dipakai', 'enggak', 'lengket', 'ringan', 'cepat', 'kering']","['sunscreen', 'enak', 'dipakai', 'enggak', 'lengket', 'ringan', 'cepat', 'kering']","['sunscreen', 'enak', 'pakai', 'enggak', 'lengket', 'ringan', 'cepat', 'kering']"
322,aaa bagus bgtt warnanyaa tahan lamaa sukakkk,aaa bagus banget warnanya tahan lama suka,"['aaa', 'bagus', 'banget', 'warnanya', 'tahan', 'lama', 'suka']","['aaa', 'bagus', 'banget', 'warnanya', 'tahan', 'lama', 'suka']","['aaa', 'bagus', 'banget', 'warna', 'tahan', 'lama', 'suka']"
323,thanks,thanks,['thanks'],['thanks'],['thanks']
324,cocok pakai produk ini tp pas order malah direfund produknya ga sampe ga tau kemana,cocok pakai produk ini tapi pas order malah direfund produknya enggak sampai enggak tau kemana,"['cocok', 'pakai', 'produk', 'ini', 'tapi', 'pas', 'order', 'malah', 'direfund', 'produknya', 'enggak', 'sampai', 'enggak', 'tau', 'kemana']","['cocok', 'pakai', 'produk', 'pas', 'order', 'malah', 'direfund', 'produknya', 'enggak', 'enggak', 'tau']","['cocok', 'pakai', 'produk', 'pas', 'order', 'malah', 'direfund', 'produk', 'enggak', 'enggak', 'tau']"
325,aaaaaaaa bagus warnanya pertama beli yg grandmaster mumpung promo,aaaaaaaa bagus warnanya pertama beli yang grandmaster mumpung promo,"['aaaaaaaa', 'bagus', 'warnanya', 'pertama', 'beli', 'yang', 'grandmaster', 'mumpung', 'promo']","['aaaaaaaa', 'bagus', 'warnanya', 'pertama', 'beli', 'grandmaster', 'mumpung', 'promo']","['aaaaaaaa', 'bagus', 'warna', 'pertama', 'beli', 'grandmaster', 'mumpung', 'promo']"
326,bahannya ringan dan mudah meresap di kuliat aku yang kombinasi cenderung kering ini,bahannya ringan dan mudah meresap di kuliat aku yang kombinasi cenderung kering ini,"['bahannya', 'ringan', 'dan', 'mudah', 'meresap', 'di', 'kuliat', 'aku', 'yang', 'kombinasi', 'cenderung', 'kering', 'ini']","['bahannya', 'ringan', 'mudah', 'meresap', 'kuliat', 'aku', 'kombinasi', 'cenderung', 'kering']","['bahan', 'ringan', 'mudah', 'resap', 'liat', 'aku', 'kombinasi', 'cenderung', 'kering']"
327,serum andalan ku selalu ga pernah mengecewakan as always,serum andalan ku selalu enggak pernah mengecewakan as always,"['serum', 'andalan', 'ku', 'selalu', 'enggak', 'pernah', 'mengecewakan', 'as', 'always']","['serum', 'andalan', 'ku', 'selalu', 'enggak', 'pernah', 'mengecewakan', 'as', 'always']","['serum', 'andal', 'ku', 'selalu', 'enggak', 'pernah', 'kecewa', 'as', 'always']"
328,ekspedisi rekomendasi dari tokped sangat lama dan slowresp status tidak update,ekspedisi rekomendasi dari tokped sangat lama dan slowresp status tidak update,"['ekspedisi', 'rekomendasi', 'dari', 'tokped', 'sangat', 'lama', 'dan', 'slowresp', 'status', 'tidak', 'update']","['ekspedisi', 'rekomendasi', 'tokped', 'sangat', 'lama', 'slowresp', 'status', 'update']","['ekspedisi', 'rekomendasi', 'tokped', 'sangat', 'lama', 'slowresp', 'status', 'update']"
329,well received thanks,well received thanks,"['well', 'received', 'thanks']","['well', 'received', 'thanks']","['well', 'received', 'thanks']"
330,aku yakin produknya bagus tapi tolong selevel official store brand kok cuma begini packingnya kan bisa aja itu dicongkel boxnya setidaknya beri plastik bubble wrap lagi di bagian luarnya mengingat saat ini musim hujan bisa kena rembesan air kalau cuma box aja semoga bisa jadi masukan ya untuk tim somethinc terima kasih,aku yakin produknya bagus tapi tolong selevel official store brand kok cuma begini packingnya kan bisa saja itu dicongkel boxnya setidaknya beri plastik bubble wrap lagi di bagian luarnya mengingat saat ini musim hujan bisa kena rembesan air kalau cuma box saja semoga bisa jadi masukan ya untuk tim somethinc terima kasih,"['aku', 'yakin', 'produknya', 'bagus', 'tapi', 'tolong', 'selevel', 'official', 'store', 'brand', 'kok', 'cuma', 'begini', 'packingnya', 'kan', 'bisa', 'saja', 'itu', 'dicongkel', 'boxnya', 'setidaknya', 'beri', 'plastik', 'bubble', 'wrap', 'lagi', 'di', 'bagian', 'luarnya', 'mengingat', 'saat', 'ini', 'musim', 'hujan', 'bisa', 'kena', 'rembesan', 'air', 'kalau', 'cuma', 'box', 'saja', 'semoga', 'bisa', 'jadi', 'masukan', 'ya', 'untuk', 'tim', 'somethinc', 'terima', 'kasih']","['aku', 'yakin', 'produknya', 'bagus', 'selevel', 'official', 'store', 'brand', 'kok', 'cuma', 'begini', 'packingnya', 'kan', 'dicongkel', 'boxnya', 'beri', 'plastik', 'bubble', 'wrap', 'bagian', 'luarnya', 'mengingat', 'musim', 'hujan', 'kena', 'rembesan', 'air', 'kalau', 'cuma', 'box', 'semoga', 'jadi', 'masukan', 'tim', 'somethinc', 'terima', 'kasih']","['aku', 'yakin', 'produk', 'bagus', 'level', 'official', 'store', 'brand', 'kok', 'cuma', 'begini', 'packingnya', 'kan', 'congkel', 'boxnya', 'beri', 'plastik', 'bubble', 'wrap', 'bagi', 'luar', 'ingat', 'musim', 'hujan', 'kena', 'rembes', 'air', 'kalau', 'cuma', 'box', 'moga', 'jadi', 'masuk', 'tim', 'somethinc', 'terima', 'kasih']"
331,gampang patah  enakan lipcream jadi aman aman aja,gampang patah  enakan lipcream jadi aman aman saja,"['gampang', 'patah', 'enakan', 'lipcream', 'jadi', 'aman', 'aman', 'saja']","['gampang', 'patah', 'enakan', 'lipcream', 'jadi', 'aman', 'aman']","['gampang', 'patah', 'enak', 'lipcream', 'jadi', 'aman', 'aman']"
332,udah langganan somethinc lama habis checkout bundle buy get free silk creme ternyata yg dikirim hanya serum bonus nggak dikirim dgn alasan karena dilayani tokopedia pdhl itu otomatis  bisa pilih and trus order serum lagi berharap kekurangannya bisa dikirim kecewa banget kalo nggak bisa dikirim semoga bisa,sudah langganan somethinc lama habis checkout bundle buy get free silk creme ternyata yang dikirim hanya serum bonus enggak dikirim dengan alasan karena dilayani tokopedia padahal itu otomatis  bisa pilih and terus order serum lagi berharap kekurangannya bisa dikirim kecewa banget kalo enggak bisa dikirim semoga bisa,"['sudah', 'langganan', 'somethinc', 'lama', 'habis', 'checkout', 'bundle', 'buy', 'get', 'free', 'silk', 'creme', 'ternyata', 'yang', 'dikirim', 'hanya', 'serum', 'bonus', 'enggak', 'dikirim', 'dengan', 'alasan', 'karena', 'dilayani', 'tokopedia', 'padahal', 'itu', 'otomatis', 'bisa', 'pilih', 'and', 'terus', 'order', 'serum', 'lagi', 'berharap', 'kekurangannya', 'bisa', 'dikirim', 'kecewa', 'banget', 'kalo', 'enggak', 'bisa', 'dikirim', 'semoga', 'bisa']","['langganan', 'somethinc', 'lama', 'habis', 'checkout', 'bundle', 'buy', 'get', 'free', 'silk', 'creme', 'ternyata', 'dikirim', 'serum', 'bonus', 'enggak', 'dikirim', 'alasan', 'dilayani', 'tokopedia', 'padahal', 'otomatis', 'pilih', 'and', 'terus', 'order', 'serum', 'berharap', 'kekurangannya', 'dikirim', 'kecewa', 'banget', 'kalo', 'enggak', 'dikirim', 'semoga']","['langgan', 'somethinc', 'lama', 'habis', 'checkout', 'bundle', 'buy', 'get', 'free', 'silk', 'creme', 'nyata', 'kirim', 'serum', 'bonus', 'enggak', 'kirim', 'alas', 'layan', 'tokopedia', 'padahal', 'otomatis', 'pilih', 'and', 'terus', 'order', 'serum', 'harap', 'kurang', 'kirim', 'kecewa', 'banget', 'kalo', 'enggak', 'kirim', 'moga']"
333,pertama kali nyoba tinted sunscreen mudahan cocok dan gak oksidasi sesuai klaimnya packing aman kardus ditambah bubble wrap tebel mantappp,pertama kali mencoba tinted sunscreen mudahan cocok dan enggak oksidasi sesuai klaimnya packing aman kardus ditambah bubble wrap tebal mantap,"['pertama', 'kali', 'mencoba', 'tinted', 'sunscreen', 'mudahan', 'cocok', 'dan', 'enggak', 'oksidasi', 'sesuai', 'klaimnya', 'packing', 'aman', 'kardus', 'ditambah', 'bubble', 'wrap', 'tebal', 'mantap']","['pertama', 'kali', 'mencoba', 'tinted', 'sunscreen', 'mudahan', 'cocok', 'enggak', 'oksidasi', 'sesuai', 'klaimnya', 'packing', 'aman', 'kardus', 'ditambah', 'bubble', 'wrap', 'tebal', 'mantap']","['pertama', 'kali', 'coba', 'tinted', 'sunscreen', 'mudah', 'cocok', 'enggak', 'oksidasi', 'sesuai', 'klaim', 'packing', 'aman', 'kardus', 'tambah', 'bubble', 'wrap', 'tebal', 'mantap']"
334,sesuai pesanan packing ok smoga cocok tks to seller  tokped,sesuai pesanan packing ok semoga cocok thanks tapi seller  tokped,"['sesuai', 'pesanan', 'packing', 'ok', 'semoga', 'cocok', 'thanks', 'tapi', 'seller', 'tokped']","['sesuai', 'pesanan', 'packing', 'semoga', 'cocok', 'thanks', 'seller', 'tokped']","['sesuai', 'pesan', 'packing', 'moga', 'cocok', 'thanks', 'seller', 'tokped']"
335,aman sesuai pesanan,aman sesuai pesanan,"['aman', 'sesuai', 'pesanan']","['aman', 'sesuai', 'pesanan']","['aman', 'sesuai', 'pesan']"
336,cepet bgt sampainyaaa the bestt thank you,cepat banget sampai the terbaik thank you,"['cepat', 'banget', 'sampai', 'the', 'terbaik', 'thank', 'you']","['cepat', 'banget', 'the', 'terbaik', 'thank', 'you']","['cepat', 'banget', 'the', 'baik', 'thank', 'you']"
337,oekk dpt gratisan eyelash curler bzier sedikit tifak menyangka lofyuu somethinc,oekk dapat gratisan eyelash curler bzier sedikit tifak menyangka lofyuu somethinc,"['oekk', 'dapat', 'gratisan', 'eyelash', 'curler', 'bzier', 'sedikit', 'tifak', 'menyangka', 'lofyuu', 'somethinc']","['oekk', 'gratisan', 'eyelash', 'curler', 'bzier', 'sedikit', 'tifak', 'menyangka', 'lofyuu', 'somethinc']","['oekk', 'gratis', 'eyelash', 'curler', 'bzier', 'sedikit', 'tifak', 'sangka', 'lofyuu', 'somethinc']"
338,pertama kali nyobain dgn warna kulit saya yg cenderung agak gelap awalnya saya pikir bakal jomplang pas dipake tp ternyata blend bgt ma kulit warnanya jd agak lbh cerah tp bukan jd tone up jg teksturnya ky foundy cair cpt nyerap awalnya ky mate pas udah kering tp lama jd glow up,pertama kali mencoba dengan warna kulit saya yang cenderung agak gelap awalnya saya pikir bakal jomplang pas dipakai tapi ternyata blend banget sama kulit warnanya jadi agak lebih cerah tapi bukan jadi tone up juga teksturnya kaya foundy cair cepat nyerap awalnya kaya mate pas sudah kering tapi lama jadi glow up,"['pertama', 'kali', 'mencoba', 'dengan', 'warna', 'kulit', 'saya', 'yang', 'cenderung', 'agak', 'gelap', 'awalnya', 'saya', 'pikir', 'bakal', 'jomplang', 'pas', 'dipakai', 'tapi', 'ternyata', 'blend', 'banget', 'sama', 'kulit', 'warnanya', 'jadi', 'agak', 'lebih', 'cerah', 'tapi', 'bukan', 'jadi', 'tone', 'up', 'juga', 'teksturnya', 'kaya', 'foundy', 'cair', 'cepat', 'nyerap', 'awalnya', 'kaya', 'mate', 'pas', 'sudah', 'kering', 'tapi', 'lama', 'jadi', 'glow', 'up']","['pertama', 'kali', 'mencoba', 'warna', 'kulit', 'cenderung', 'gelap', 'awalnya', 'pikir', 'bakal', 'jomplang', 'pas', 'dipakai', 'ternyata', 'blend', 'banget', 'sama', 'kulit', 'warnanya', 'jadi', 'lebih', 'cerah', 'bukan', 'jadi', 'tone', 'up', 'teksturnya', 'kaya', 'foundy', 'cair', 'cepat', 'nyerap', 'awalnya', 'kaya', 'mate', 'pas', 'kering', 'lama', 'jadi', 'glow', 'up']","['pertama', 'kali', 'coba', 'warna', 'kulit', 'cenderung', 'gelap', 'awal', 'pikir', 'bakal', 'jomplang', 'pas', 'pakai', 'nyata', 'blend', 'banget', 'sama', 'kulit', 'warna', 'jadi', 'lebih', 'cerah', 'bukan', 'jadi', 'tone', 'up', 'tekstur', 'kaya', 'foundy', 'cair', 'cepat', 'nyerap', 'awal', 'kaya', 'mate', 'pas', 'kering', 'lama', 'jadi', 'glow', 'up']"
339,kynya udah botol ke apa gt secocok itu dikulit saya yg normal cenderung kering enaknya krn ga ada white cast ato tone up jd ga berasa cemong dikulit saya yg putih,sepertinya sudah botol ke apa begitu secocok itu dikulit saya yang normal cenderung kering enaknya karena enggak ada white cast atau tone up jadi enggak berasa cemong dikulit saya yang putih,"['sepertinya', 'sudah', 'botol', 'ke', 'apa', 'begitu', 'secocok', 'itu', 'dikulit', 'saya', 'yang', 'normal', 'cenderung', 'kering', 'enaknya', 'karena', 'enggak', 'ada', 'white', 'cast', 'atau', 'tone', 'up', 'jadi', 'enggak', 'berasa', 'cemong', 'dikulit', 'saya', 'yang', 'putih']","['sepertinya', 'botol', 'apa', 'secocok', 'dikulit', 'normal', 'cenderung', 'kering', 'enaknya', 'enggak', 'white', 'cast', 'tone', 'up', 'jadi', 'enggak', 'berasa', 'cemong', 'dikulit', 'putih']","['seperti', 'botol', 'apa', 'cocok', 'kulit', 'normal', 'cenderung', 'kering', 'enak', 'enggak', 'white', 'cast', 'tone', 'up', 'jadi', 'enggak', 'asa', 'cemong', 'kulit', 'putih']"
340,botol kedua enak dikulit gampang menyerap ga ada masalah ke kulitnya mantap,botol kedua enak dikulit gampang menyerap enggak ada masalah ke kulitnya mantap,"['botol', 'kedua', 'enak', 'dikulit', 'gampang', 'menyerap', 'enggak', 'ada', 'masalah', 'ke', 'kulitnya', 'mantap']","['botol', 'kedua', 'enak', 'dikulit', 'gampang', 'menyerap', 'enggak', 'masalah', 'kulitnya', 'mantap']","['botol', 'dua', 'enak', 'kulit', 'gampang', 'serap', 'enggak', 'masalah', 'kulit', 'mantap']"
341,udah pake produk skincare yang lain tp micellarnya baru mau nyobain semoga cocok,sudah pakai produk skincare yang lain tapi micellarnya baru mau mencoba semoga cocok,"['sudah', 'pakai', 'produk', 'skincare', 'yang', 'lain', 'tapi', 'micellarnya', 'baru', 'mau', 'mencoba', 'semoga', 'cocok']","['pakai', 'produk', 'skincare', 'micellarnya', 'baru', 'mau', 'mencoba', 'semoga', 'cocok']","['pakai', 'produk', 'skincare', 'micellarnya', 'baru', 'mau', 'coba', 'moga', 'cocok']"
342,udah ke sekian kali beli cleanser ini seenak itu,sudah ke sekian kali beli cleanser ini seenak itu,"['sudah', 'ke', 'sekian', 'kali', 'beli', 'cleanser', 'ini', 'seenak', 'itu']","['sekian', 'kali', 'beli', 'cleanser', 'seenak']","['sekian', 'kali', 'beli', 'cleanser', 'enak']"
343,baru mau coba serum ini semoga cocok,baru mau coba serum ini semoga cocok,"['baru', 'mau', 'coba', 'serum', 'ini', 'semoga', 'cocok']","['baru', 'mau', 'coba', 'serum', 'semoga', 'cocok']","['baru', 'mau', 'coba', 'serum', 'moga', 'cocok']"
344,barang sampai dgn selamat,barang sampai dengan selamat,"['barang', 'sampai', 'dengan', 'selamat']","['barang', 'selamat']","['barang', 'selamat']"
345,belum dicoba tapi semoga cocok thanks gift nya,belum dicoba tapi semoga cocok thanks gift nya,"['belum', 'dicoba', 'tapi', 'semoga', 'cocok', 'thanks', 'gift', 'nya']","['dicoba', 'semoga', 'cocok', 'thanks', 'gift', 'nya']","['coba', 'moga', 'cocok', 'thanks', 'gift', 'nya']"
346,tipe kulitku berminyak masalah kulitku jerawat bagi yg sdg jerawatan bermerah ini moisturizer cocok bgtttt karena bikin nenangin kulit pokknya enak polll,tipe kulitku berminyak masalah kulitku jerawat bagi yang sedang jerawatan bermerah ini moisturizer cocok banget karena bikin nenangin kulit pokoknya enak pol,"['tipe', 'kulitku', 'berminyak', 'masalah', 'kulitku', 'jerawat', 'bagi', 'yang', 'sedang', 'jerawatan', 'bermerah', 'ini', 'moisturizer', 'cocok', 'banget', 'karena', 'bikin', 'nenangin', 'kulit', 'pokoknya', 'enak', 'pol']","['tipe', 'kulitku', 'berminyak', 'masalah', 'kulitku', 'jerawat', 'sedang', 'jerawatan', 'bermerah', 'moisturizer', 'cocok', 'banget', 'bikin', 'nenangin', 'kulit', 'pokoknya', 'enak', 'pol']","['tipe', 'kulit', 'minyak', 'masalah', 'kulit', 'jerawat', 'sedang', 'jerawat', 'merah', 'moisturizer', 'cocok', 'banget', 'bikin', 'nenangin', 'kulit', 'pokok', 'enak', 'pol']"
347,sesuai pesanan packaging bagus banget terima kasih ya,sesuai pesanan packaging bagus banget terima kasih ya,"['sesuai', 'pesanan', 'packaging', 'bagus', 'banget', 'terima', 'kasih', 'ya']","['sesuai', 'pesanan', 'packaging', 'bagus', 'banget', 'terima', 'kasih']","['sesuai', 'pesan', 'packaging', 'bagus', 'banget', 'terima', 'kasih']"
348,tipe kulitku kering tipe kulitku berminyak masalah kulitku pori besar masalah kulitku kerutan tipe kulitku normal tipe kulitku sensitif tipe kulitku kombinasi masalah kulitku jerawat,tipe kulitku kering tipe kulitku berminyak masalah kulitku pori besar masalah kulitku kerutan tipe kulitku normal tipe kulitku sensitif tipe kulitku kombinasi masalah kulitku jerawat,"['tipe', 'kulitku', 'kering', 'tipe', 'kulitku', 'berminyak', 'masalah', 'kulitku', 'pori', 'besar', 'masalah', 'kulitku', 'kerutan', 'tipe', 'kulitku', 'normal', 'tipe', 'kulitku', 'sensitif', 'tipe', 'kulitku', 'kombinasi', 'masalah', 'kulitku', 'jerawat']","['tipe', 'kulitku', 'kering', 'tipe', 'kulitku', 'berminyak', 'masalah', 'kulitku', 'pori', 'besar', 'masalah', 'kulitku', 'kerutan', 'tipe', 'kulitku', 'normal', 'tipe', 'kulitku', 'sensitif', 'tipe', 'kulitku', 'kombinasi', 'masalah', 'kulitku', 'jerawat']","['tipe', 'kulit', 'kering', 'tipe', 'kulit', 'minyak', 'masalah', 'kulit', 'pori', 'besar', 'masalah', 'kulit', 'kerut', 'tipe', 'kulit', 'normal', 'tipe', 'kulit', 'sensitif', 'tipe', 'kulit', 'kombinasi', 'masalah', 'kulit', 'jerawat']"
349,thank you ya somethinc packing terniat banget asli nambah percaya sama somethinc setelah di review drl,thank you ya somethinc packing terniat banget asli menambah percaya sama somethinc setelah di review drl,"['thank', 'you', 'ya', 'somethinc', 'packing', 'terniat', 'banget', 'asli', 'menambah', 'percaya', 'sama', 'somethinc', 'setelah', 'di', 'review', 'drl']","['thank', 'you', 'somethinc', 'packing', 'terniat', 'banget', 'asli', 'menambah', 'percaya', 'sama', 'somethinc', 'review', 'drl']","['thank', 'you', 'somethinc', 'packing', 'niat', 'banget', 'asli', 'tambah', 'percaya', 'sama', 'somethinc', 'review', 'drl']"
350,sellernya ramah fast respon packagingnya rapi bedaknya halus lip mattenya oke,sellernya ramah fast respon packagingnya rapi bedaknya halus lip mattenya oke,"['sellernya', 'ramah', 'fast', 'respon', 'packagingnya', 'rapi', 'bedaknya', 'halus', 'lip', 'mattenya', 'oke']","['sellernya', 'ramah', 'fast', 'respon', 'packagingnya', 'rapi', 'bedaknya', 'halus', 'lip', 'mattenya', 'oke']","['sellernya', 'ramah', 'fast', 'respon', 'packagingnya', 'rapi', 'bedak', 'halus', 'lip', 'mattenya', 'oke']"
351,baru pertama kali nyoba semoga cocok di kulitku,baru pertama kali mencoba semoga cocok di kulitku,"['baru', 'pertama', 'kali', 'mencoba', 'semoga', 'cocok', 'di', 'kulitku']","['baru', 'pertama', 'kali', 'mencoba', 'semoga', 'cocok', 'kulitku']","['baru', 'pertama', 'kali', 'coba', 'moga', 'cocok', 'kulit']"
352,thankyou somethinccc calm down nya sudah sampai dan ternyata bagus di kulit akuuu dapat gratisan penjepit bulu mata pulaa,thankyou somethinccc calm down nya sudah sampai dan ternyata bagus di kulit aku dapat gratisan penjepit bulu mata pula,"['thankyou', 'somethinccc', 'calm', 'down', 'nya', 'sudah', 'sampai', 'dan', 'ternyata', 'bagus', 'di', 'kulit', 'aku', 'dapat', 'gratisan', 'penjepit', 'bulu', 'mata', 'pula']","['thankyou', 'somethinccc', 'calm', 'down', 'nya', 'ternyata', 'bagus', 'kulit', 'aku', 'gratisan', 'penjepit', 'bulu', 'mata']","['thankyou', 'somethinccc', 'calm', 'down', 'nya', 'nyata', 'bagus', 'kulit', 'aku', 'gratis', 'jepit', 'bulu', 'mata']"
353,kualitas the best packingan sempurna tipe kulitku berminyak,kualitas the best packingan sempurna tipe kulitku berminyak,"['kualitas', 'the', 'best', 'packingan', 'sempurna', 'tipe', 'kulitku', 'berminyak']","['kualitas', 'the', 'best', 'packingan', 'sempurna', 'tipe', 'kulitku', 'berminyak']","['kualitas', 'the', 'best', 'packingan', 'sempurna', 'tipe', 'kulit', 'minyak']"
354,kualitas the best packingan sempurna,kualitas the best packingan sempurna,"['kualitas', 'the', 'best', 'packingan', 'sempurna']","['kualitas', 'the', 'best', 'packingan', 'sempurna']","['kualitas', 'the', 'best', 'packingan', 'sempurna']"
355,suka detailnyaaaa,suka detailnya,"['suka', 'detailnya']","['suka', 'detailnya']","['suka', 'detail']"
356,tipe kulitku kering masalah kulitku kerutan masalah kulitku pori besar,tipe kulitku kering masalah kulitku kerutan masalah kulitku pori besar,"['tipe', 'kulitku', 'kering', 'masalah', 'kulitku', 'kerutan', 'masalah', 'kulitku', 'pori', 'besar']","['tipe', 'kulitku', 'kering', 'masalah', 'kulitku', 'kerutan', 'masalah', 'kulitku', 'pori', 'besar']","['tipe', 'kulit', 'kering', 'masalah', 'kulit', 'kerut', 'masalah', 'kulit', 'pori', 'besar']"
357,langgganannnn,langganan,['langganan'],['langganan'],['langgan']
